replication_id,scenario_id,replication_seed,regime,service_level,waste_rate,retail_order_bullwhip,importer_procurement_bullwhip,exporter_1_allocation_volatility,exporter_2_allocation_volatility,exporter_1_readiness_volatility,exporter_2_readiness_volatility,mean_total_inventory,total_lost_sales,total_waste,mean_abs_readiness_mismatch_1,mean_abs_readiness_mismatch_2
16,2dde2186f7f297c8,15306973309152035735,F,0.9936953992839335,0.03522492222803977,2.6896838735613198,10.897638358495033,6.220923189343873,7.716250638384206,6.220923189343873,7.716250638384206,58.86343795999411,151.49325060636534,869.8994167126614,0.0,0.0
17,7d27ea5a36015daa,11912966408235049794,N,0.9855970701123347,0.03391445687511754,3.3278190576196205,17.056455016810414,4.2641137542026035,4.2641137542026035,5.5284989613709214,5.560200072313205,54.21446479698366,348.6373208608285,838.1254326008926,4.171065178052134,4.4544730166991835
17,7d27ea5a36015daa,11912966408235049794,S,0.9756756909398648,0.07004111422118989,3.5750342651877913,17.133892258893123,10.340429325072137,9.86577738695071,7.575031542431608,7.492522978298106,60.921436419902065,588.7942251096322,1780.0959009794224,6.013703638393542,6.003465782631266
17,7d27ea5a36015daa,11912966408235049794,F,0.9880964521875768,0.03961869893402725,3.090028866807537,13.87890227801031,7.9828963129501105,7.564212686477138,7.9828963129501105,7.564212686477138,59.217091193396094,288.13727834751614,986.865962508885,0.0,0.0
18,450638d687f99e16,13662181571893650717,N,0.9880997403886338,0.030176705638690366,3.3054739141652916,16.02522068509003,4.0063051712725075,4.0063051712725075,5.2672378121272745,5.0668279782376295,53.333173949562735,282.25035746238234,729.6064328860841,4.19819234314317,3.704094827395102
18,450638d687f99e16,13662181571893650717,S,0.9822913386417551,0.05923750617224633,3.4325761993767565,15.601169185815571,9.572284944992244,10.013899506155326,6.812162190344705,6.7859304422706765,59.78381983873133,420.0140300948515,1468.0533839896668,5.491086574463429,5.909615550825074
18,450638d687f99e16,13662181571893650717,F,0.9911309260343093,0.03723381958208064,3.112650938250403,12.81908731471773,7.509276087347651,7.0342697661953535,7.509276087347651,7.0342697661953535,58.61464209824261,210.35669631825374,908.9755931011142,0.0,0.0
19,71dc83c60ef39a61,6716774480996898736,N,0.9899578962260298,0.03689709081947981,3.36860159999554,17.439051190335928,4.359762797583982,4.359762797583982,5.392782878940206,5.672733290275648,54.94036025627709,243.69173228293843,919.8888738849494,3.9959398394457524,4.017024570113002
19,71dc83c60ef39a61,6716774480996898736,S,0.9799997144919542,0.07062619590566813,3.6041168171700106,17.213976343763658,9.309058789888947,9.997175540949636,7.214681433774749,7.582199192158536,61.56949716397309,485.346928423747,1805.9700885076631,5.799082270862121,5.766231428215397
19,71dc83c60ef39a61,6716774480996898736,F,0.991636842699325,0.04188378527945375,3.149433116239066,13.536874374506192,6.894525635586733,8.101781631247421,6.894525635586733,8.101781631247421,59.42234818999705,202.94873821548066,1051.455669497554,0.0,0.0
20,f7d27eeb3e232b43,6074613405453781192,N,0.987307382794225,0.03639066856248313,3.3599985358440354,17.068954701943028,4.267238675485757,4.267238675485757,5.312095244693514,5.373508834295642,54.079830841759424,304.49588676654116,893.7521355255244,3.802358384171731,3.725361397934238
20,f7d27eeb3e232b43,6074613405453781192,S,0.9815597663489158,0.06236680582544026,3.454449629339518,16.069620476470458,9.580874401522628,9.686694087369768,6.861436682504265,6.8574628559088335,60.780966547130504,442.38120528950697,1565.417728898481,5.662672908531144,5.712230005198355
